species,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,individualCount
Aglaomorpha plagiata,25.612099,91.897713,2011-09-07,PRESENT,6
Agriocnemis kalinga,22.683633,88.334809,2022-01-30,PRESENT,46
Agriocnemis kalinga,22.686542,88.321206,2021-12-11,PRESENT,202
Agriocnemis kalinga,22.708824,88.333271,2021-09-12,PRESENT,78
Agriocnemis kalinga,22.708878,88.333257,2021-10-11,PRESENT,80
Agriocnemis kalinga,22.972466,88.444389,2022-03-01,PRESENT,178
Agriocnemis kalinga,24.352674,92.344815,2020-06-19,PRESENT,158
Agriocnemis keralensis,9.649626,76.381134,2012-11-23,PRESENT,59
Agriocnemis lacteola,21.69004,88.249282,2021-11-05,PRESENT,185
Agriocnemis lacteola,24.43202,92.330689,2020-10-03,PRESENT,19
Agriocnemis lacteola,27.491903,96.212479,2010-07-20,PRESENT,35
Agriocnemis pieris,9.9247,76.7702,2023-04-26,PRESENT,81
Agriocnemis pieris,9.981636,76.299884,2021-09-13,PRESENT,91
Agriocnemis pieris,10.000465,76.740021,2010-09-07,PRESENT,22
Agriocnemis pieris,15.968118,74.004578,2014-09-26,PRESENT,92
Agriocnemis pygmaea,9.9239,76.7695,2022-05-15,PRESENT,42
Agriocnemis pygmaea,11.029475,77.119033,2023-11-04,PRESENT,169
Agriocnemis pygmaea,11.410204,76.695032,2024-01-27,PRESENT,80
Agriocnemis pygmaea,11.880836,75.954519,2020-09-13,PRESENT,120
Agriocnemis pygmaea,12.227628,76.612388,2020-10-10,PRESENT,139
Agriocnemis pygmaea,12.302778,76.673611,2023-10-14,PRESENT,178
Agriocnemis pygmaea,13.3736,77.14,2023-09-04,PRESENT,17
Agriocnemis pygmaea,17.439877,78.365734,2022-10-14,PRESENT,28
Agriocnemis pygmaea,18.684856,72.993111,2021-10-21,PRESENT,10
Agriocnemis pygmaea,19.8168,85.86,2023-10-23,PRESENT,152
Agriocnemis pygmaea,20.171579,79.335415,2020-04-14,PRESENT,56
Agriocnemis pygmaea,22.0907,88.7624,2022-04-15,PRESENT,18
Agriocnemis pygmaea,22.310206,87.892652,2022-01-27,PRESENT,23
Agriocnemis pygmaea,22.681162,88.352081,2023-11-13,PRESENT,44
Agriocnemis pygmaea,22.681163,88.352086,2023-11-07,PRESENT,193
Agriocnemis pygmaea,22.681317,88.352359,2021-07-26,PRESENT,172
Agriocnemis pygmaea,22.681318,88.35235,2021-10-31,PRESENT,104
Agriocnemis pygmaea,22.681321,88.352364,2021-10-12,PRESENT,9
Agriocnemis pygmaea,22.688497,88.321173,2023-11-06,PRESENT,9
Agriocnemis pygmaea,22.708862,88.333264,2021-10-15,PRESENT,91
Agriocnemis pygmaea,22.708878,88.333257,2021-10-11,PRESENT,16
Agriocnemis pygmaea,22.709063,88.333332,2020-08-08,PRESENT,86
Agriocnemis pygmaea,22.988771,87.010568,2020-10-28,PRESENT,139
Agriocnemis pygmaea,23.019358,87.91449,2023-10-24,PRESENT,97
Agriocnemis pygmaea,23.229009,77.364026,2021-12-17,PRESENT,58
Agriocnemis pygmaea,23.6462,88.1214,2023-10-24,PRESENT,115
Agriocnemis pygmaea,25.179964,75.828701,2022-10-07,PRESENT,128
Agriocnemis pygmaea,25.1846,75.8263,2021-09-28,PRESENT,161
Agriocnemis pygmaea,25.188382,75.825796,2022-09-09,PRESENT,106
Agriocnemis pygmaea,25.198,75.7958,2022-09-03,PRESENT,176
Agriocnemis pygmaea,25.2562,82.9826,2020-10-14,PRESENT,2
Agriocnemis pygmaea,25.2711,82.9884,2020-10-14,PRESENT,191
Agriocnemis pygmaea,25.3693,76.0071,2023-08-29,PRESENT,137
Agriocnemis pygmaea,26.750939,89.602487,2023-04-08,PRESENT,195
Agriocnemis pygmaea,28.338743,77.619216,2023-07-17,PRESENT,71
Agriocnemis pygmaea,28.893198,79.605003,2023-02-18,PRESENT,83
Agriocnemis pygmaea,28.915768,79.509502,2022-10-24,PRESENT,211
Agrioglypta eurytusalis,25.143524,94.28334,2019-07-25,PRESENT,46
Agrius convolvuli,21.544827,73.793381,2014-10-22,PRESENT,99
Agrius convolvuli,24.43202,92.330688,2009-01-05,PRESENT,184
Agrius convolvuli,26.567085,90.06057,2016-12-06,PRESENT,197
Agrius convolvuli,26.91457,75.731865,2015-04-15,PRESENT,168
Agrotera basinotata,18.540813,73.453217,2016-09-07,PRESENT,152
Ahaetulla dispar,9.260285,77.072731,2012-06-28,PRESENT,173
Ahaetulla dispar,10.088933,77.059525,2019-07-25,PRESENT,118
Ahaetulla dispar,10.334784,77.069115,2008-02-22,PRESENT,159
Ahaetulla nasuta,12.477075,75.709396,2016-02-03,PRESENT,128
Ahaetulla nasuta,12.626927,80.192711,2016-02-07,PRESENT,197
Ahaetulla nasuta,13.518963,75.090378,2013-11-29,PRESENT,133
Ahaetulla nasuta,13.56631,75.134205,2018-08-04,PRESENT,47
Ahaetulla nasuta,13.689496,75.244989,2021-07-02,PRESENT,103
Ahaetulla nasuta,14.569633,74.558044,2016-08-07,PRESENT,168
Ahaetulla nasuta,16.56143,73.859549,2020-11-01,PRESENT,196
Ahaetulla nasuta,18.755724,73.409076,2020-10-29,PRESENT,11
Ahaetulla nasuta,18.757,73.6127,2022-12-11,PRESENT,194
Ahaetulla nasuta,18.988659,73.271179,2016-10-03,PRESENT,209
Ahaetulla nasuta,21.110285,73.380981,2013-10-21,PRESENT,28
Ahaetulla pulverulenta,13.502664,75.090315,2019-04-05,PRESENT,53
Ailanthus excelsa,24.3623,73.7289,2021-07-04,PRESENT,65
Ailanthus excelsa,25.2345,75.8393,2024-04-17,PRESENT,114
Ailanthus excelsa,26.8402,75.8222,2023-12-14,PRESENT,158
Ailanthus excelsa,26.8564,75.7996,2023-12-04,PRESENT,211
Ailanthus excelsa,26.9021,75.7988,2022-04-21,PRESENT,28
Ailanthus excelsa,28.533407,77.169304,2023-03-05,PRESENT,208
Alangium salviifolium,8.975063,77.149441,2021-04-06,PRESENT,35
Alangium salviifolium,13.437153,77.686501,2018-06-08,PRESENT,154
Alangium salviifolium,25.1207,75.8921,2022-02-02,PRESENT,89
Alauda gulgula,10.982778,76.735832,2016-10-27,PRESENT,46
Alauda gulgula,15.606211,73.736382,2013-08-17,PRESENT,122
Albizia amara,10.238113,77.489182,2014-06-21,PRESENT,169
Albizia chinensis,11.896151,75.734245,2012-10-24,PRESENT,211
Albizia chinensis,18.393297,73.386955,2015-06-08,PRESENT,14
Albizia lebbeck,11.937542,79.83493,2014-04-22,PRESENT,186
Albizia lebbeck,14.907938,77.977747,2023-06-01,PRESENT,141
Albizia lebbeck,19.9886,86.1474,2023-12-25,PRESENT,75
Albizia lebbeck,20.18396,85.617307,2023-11-09,PRESENT,76
Albizia lebbeck,20.2087,85.4719,2023-12-24,PRESENT,125
Albizia lebbeck,22.683297,88.320914,2023-07-10,PRESENT,73
Albizia lebbeck,23.640378,88.129937,2022-04-24,PRESENT,207
Albizia lebbeck,25.198494,75.793355,2024-05-10,PRESENT,157
Albizia lebbeck,25.2368,75.8341,2022-04-22,PRESENT,108
Albizia lebbeck,26.8665,75.8078,2023-12-08,PRESENT,54
Albizia lebbeck,27.0607,95.0884,2022-04-25,PRESENT,64
Albizia lucidior,26.144516,91.736237,2017-01-22,PRESENT,175
Albizia odoratissima,15.57083,73.851044,2014-04-25,PRESENT,8
Alcea rosea,28.594389,77.243826,2023-03-25,PRESENT,81
Alcedo atthis,8.4493,76.9831,2021-03-06,PRESENT,169
Alcedo atthis,8.895029,76.66726,2021-02-20,PRESENT,12
Alcedo atthis,9.619706,76.407166,2010-09-07,PRESENT,76
Alcedo atthis,10.066618,76.324554,2013-05-30,PRESENT,199
Alcedo atthis,10.127599,76.686546,2009-04-13,PRESENT,124
Alcedo atthis,11.408484,76.720553,2023-12-29,PRESENT,28
Alcedo atthis,12.303813,77.617688,2024-01-27,PRESENT,68
Alcedo atthis,14.359261,75.894785,2021-02-20,PRESENT,10
Alcedo atthis,14.464409,75.921758,2023-10-27,PRESENT,119
Alcedo atthis,16.68816,74.21093,2014-01-03,PRESENT,102
Alcedo atthis,17.330442,78.391655,2012-05-19,PRESENT,47
Alcedo atthis,18.10107,78.179665,2011-04-03,PRESENT,196
Alcedo atthis,18.24234,74.79837,2018-11-14,PRESENT,12
Alcedo atthis,20.548607,74.355815,2020-12-04,PRESENT,135
Alcedo atthis,21.128706,79.040489,2013-05-26,PRESENT,55
Alcedo atthis,23.640378,88.129937,2024-03-16,PRESENT,81
Alcedo atthis,24.351162,88.107437,2014-12-28,PRESENT,194
Alcedo atthis,26.017328,76.502571,2013-12-25,PRESENT,78
Alcedo atthis,26.222754,91.469421,2015-02-21,PRESENT,48
Alcedo atthis,32.722991,74.876327,2019-07-25,PRESENT,20
Alcedo atthis,34.09205,74.867969,2022-07-26,PRESENT,189
Alcedo atthis,34.118221,74.831703,2012-09-19,PRESENT,122
Alcedo meninting,14.619529,74.844063,2019-05-31,PRESENT,32
Alcedo meninting,15.439055,74.252609,2014-12-13,PRESENT,124
Alcippe cinerea,27.136147,92.454926,2013-11-26,PRESENT,181
Alcippe cinerea,28.216534,95.796234,2016-04-05,PRESENT,93
Alectoris chukar,30.455093,77.945309,2020-06-04,PRESENT,19
Alectoris chukar,34.154999,77.585449,2009-05-18,PRESENT,124
Alepes djedaba,9.931233,76.267304,2023-12-03,PRESENT,162
Algia fasciata,25.134853,92.380643,2020-09-21,PRESENT,196
Allamanda blanchetii,11.934582,79.808754,2014-08-18,PRESENT,12
Allamanda blanchetii,22.430889,87.321487,2018-12-09,PRESENT,103
Allamanda cathartica,8.895029,76.66726,2020-10-08,PRESENT,179
Allamanda cathartica,9.497347,76.319672,2014-05-29,PRESENT,21
Allamanda cathartica,9.527496,76.732105,2020-09-02,PRESENT,79
Allamanda cathartica,9.556635,76.340231,2020-09-16,PRESENT,101
Allamanda cathartica,10.452874,76.297146,2020-09-17,PRESENT,25
Allamanda cathartica,19.9684,85.8735,2023-10-22,PRESENT,198
Allamanda cathartica,26.144358,91.642067,2017-09-05,PRESENT,96
Allium cepa,22.681169,88.352081,2023-11-27,PRESENT,111
Allium hookeri,25.143525,94.283342,2019-07-04,PRESENT,205
Allmania nodiflora,13.170984,80.199112,2015-06-21,PRESENT,17
Allophylus cobbe,12.979617,79.137535,2017-09-10,PRESENT,168
Alloteropsis cimicina,19.168195,73.286856,2021-06-29,PRESENT,151
Alnus nepalensis,25.612099,91.897713,2015-09-23,PRESENT,204
Alnus nepalensis,32.113953,77.164337,2018-09-14,PRESENT,69
Aloa lactinea,13.066737,77.575615,2019-11-09,PRESENT,182
Aloa lactinea,20.669276,75.229079,2021-06-27,PRESENT,21
Aloe vera,9.369502,76.460342,2014-12-14,PRESENT,86
Aloe vera,9.48536,76.499198,2020-09-11,PRESENT,98
Aloe vera,9.952062,76.249457,2020-10-25,PRESENT,102
Aloe vera,10.0127,76.2231,2020-11-03,PRESENT,127
Aloe vera,10.0375,76.2959,2020-10-30,PRESENT,38
Aloe vera,10.292274,76.165332,2020-09-17,PRESENT,14
Aloe vera,10.511146,76.258424,2020-10-02,PRESENT,22
Aloe vera,22.2699,70.7846,2020-12-14,PRESENT,163
Aloe vera,22.536613,72.958267,2012-07-01,PRESENT,14
Alophoixus flaveolus,26.9121,70.9182,2023-11-26,PRESENT,8
Alpinia calcarata,8.696389,77.005833,2019-05-31,PRESENT,125
Alseodaphne semecarpifolia,14.608448,74.845413,2017-01-14,PRESENT,55
Alseodaphne semecarpifolia,14.617094,74.844864,2017-10-23,PRESENT,181
Alsophila crinita,10.180626,77.189598,2014-01-03,PRESENT,80
Alsophila nilgirensis,9.440478,77.160347,2014-11-24,PRESENT,135
Alstonia macrophylla,11.93203,79.816124,2014-06-28,PRESENT,138
Alstonia scholaris,10.005556,76.931667,2019-04-29,PRESENT,111
Alstonia scholaris,10.7922,75.9517,2020-11-29,PRESENT,42
Alstonia scholaris,12.86068,74.85596,2020-07-18,PRESENT,167
Alstonia scholaris,12.881985,77.639671,2015-04-23,PRESENT,116
Alstonia scholaris,12.978333,77.659721,2014-06-17,PRESENT,78
Alstonia scholaris,14.6195,74.835403,2014-11-16,PRESENT,95
Alstonia scholaris,15.327428,73.911705,2016-05-06,PRESENT,67
Alstonia scholaris,19.3139,84.8016,2024-02-10,PRESENT,7
Alstonia scholaris,20.1664,85.6139,2023-12-31,PRESENT,141
Alstonia scholaris,20.2772,85.8431,2024-01-26,PRESENT,76
Alstonia scholaris,23.1909,86.06,2022-04-28,PRESENT,157
Alstonia scholaris,25.2313,75.8381,2022-04-30,PRESENT,136
Alstonia scholaris,26.160215,91.66597,2019-07-13,PRESENT,70
Alstonia scholaris,26.218287,78.182831,2014-12-28,PRESENT,43
Alstonia scholaris,26.8561,75.8017,2023-11-01,PRESENT,147
Alstonia venenata,8.709838,77.129105,2014-05-24,PRESENT,143
Alternanthera bettzickiana,11.940657,79.766083,2015-08-25,PRESENT,65
Alternanthera ficoidea,8.549304,76.977264,2019-12-02,PRESENT,169
Alternanthera philoxeroides,12.971599,77.594563,2020-06-15,PRESENT,57
Alternanthera pungens,12.044741,78.149317,2020-08-23,PRESENT,50
Alternanthera sessilis,9.481802,76.388008,2012-11-22,PRESENT,110
Alternanthera sessilis,9.617545,76.430092,2014-11-25,PRESENT,31
Alternanthera sessilis,11.854699,79.347351,2006-09-21,PRESENT,142
Alternanthera sessilis,21.769949,88.231513,2023-11-12,PRESENT,23
Alysicarpus longifolius,22.744108,77.736969,2018-09-21,PRESENT,21
Amandava amandava,13.070292,77.769526,2019-02-07,PRESENT,14
Amandava amandava,15.139393,76.921443,2020-09-01,PRESENT,32
Amandava amandava,16.690504,74.210594,2015-12-20,PRESENT,181
Amaranthus caudatus,9.322183,76.383987,2015-03-06,PRESENT,55
Amaranthus spinosus,25.187439,93.01429,2018-02-23,PRESENT,151
Amaranthus spinosus,26.154375,91.659416,2017-10-22,PRESENT,61
Amaranthus viridis,11.924641,79.830772,2015-08-06,PRESENT,189
Amaranthus viridis,20.1919,85.4113,2024-04-28,PRESENT,20
Amaranthus viridis,26.154375,91.659416,2017-10-22,PRESENT,83
Amata passalis,8.490167,77.036051,2020-09-20,PRESENT,150
Amata passalis,8.759837,76.782697,2021-05-02,PRESENT,169
Amata passalis,12.879063,77.609749,2019-07-28,PRESENT,183
Amata passalis,13.044519,80.279035,2021-03-17,PRESENT,175
Amata passalis,13.3025,77.1606,2023-07-27,PRESENT,101
Amata passalis,19.6681,85.0817,2024-04-15,PRESENT,106
Amata passalis,20.197,85.429,2024-03-03,PRESENT,83
Amata passalis,20.1974,85.4395,2023-12-03,PRESENT,160
Amata passalis,20.1976,85.4399,2023-12-04,PRESENT,211
Amata passalis,21.1377,72.7446,2019-12-21,PRESENT,89
Amata passalis,22.194485,88.183578,2020-03-01,PRESENT,202
Amata passalis,25.26772,82.991258,2019-10-24,PRESENT,124
Amata phegea,8.549304,76.977264,2012-08-26,PRESENT,144
Amata sperbius,24.43202,92.330688,2008-06-11,PRESENT,130
Amathuxidia amythaon,24.352674,92.344815,2021-04-24,PRESENT,154
Amaurornis akool,17.33077,78.390152,2012-06-10,PRESENT,166
Amaurornis akool,17.331196,78.390717,2013-06-16,PRESENT,124
Amaurornis phoenicurus,10.547396,76.230881,2015-04-08,PRESENT,99
Amaurornis phoenicurus,12.303066,76.673393,2013-08-09,PRESENT,59
Amaurornis phoenicurus,12.425021,76.653542,2013-02-09,PRESENT,65
Amaurornis phoenicurus,12.965736,77.584724,2010-12-28,PRESENT,174
Amaurornis phoenicurus,15.488784,73.927902,2013-08-12,PRESENT,74
Amaurornis phoenicurus,16.688749,74.210808,2013-06-17,PRESENT,27
Amaurornis phoenicurus,17.157099,74.080856,2018-03-09,PRESENT,108
Amaurornis phoenicurus,18.977926,72.837769,2015-04-23,PRESENT,136
Amaurornis phoenicurus,19.048511,84.456646,2024-03-27,PRESENT,55
Amaurornis phoenicurus,20.116846,79.273819,2019-05-18,PRESENT,50
Amaurornis phoenicurus,22.6196,88.0019,2023-05-06,PRESENT,168
Amaurornis phoenicurus,25.1857,75.8533,2024-04-28,PRESENT,43
Amaurornis phoenicurus,26.145576,91.842957,2012-01-11,PRESENT,174
Amaurornis phoenicurus,26.652849,92.792557,2018-04-26,PRESENT,106
Amaurornis phoenicurus,26.824032,94.166733,2014-02-02,PRESENT,70
Amaurornis phoenicurus,26.869917,75.808055,2023-11-18,PRESENT,30
Amaurornis phoenicurus,27.159609,77.521813,2019-12-16,PRESENT,183
Amaurornis phoenicurus,27.166237,77.534294,2016-02-27,PRESENT,52
Amaurornis phoenicurus,28.514273,77.585815,2013-07-16,PRESENT,34
Amblonyx cinereus,10.323591,76.951004,2012-04-24,PRESENT,1
Amblonyx cinereus,11.064129,76.537819,1970-01-01,PRESENT,190
Amblypharyngodon mola,26.724726,94.193619,2018-02-10,PRESENT,151
Amblypodia anita,11.744481,78.169086,2022-09-02,PRESENT,80
Amblypodia anita,11.7599,78.1684,2021-08-13,PRESENT,151
Amblypodia anita,11.808663,79.748399,2022-09-06,PRESENT,181
Amblypodia anita,15.16878,74.4848,2022-04-01,PRESENT,36
Amblypodia anita,15.311547,74.313812,2015-03-04,PRESENT,1
Amblypodia anita,19.004379,73.282455,2012-03-01,PRESENT,147
Amblypodia anita,23.057794,72.583225,2020-09-27,PRESENT,82
Amerila astreus,8.088306,77.538452,2019-06-02,PRESENT,179
Amerila astreus,12.222751,76.627228,2019-07-19,PRESENT,53
Amerila astreus,14.351889,75.739738,2018-06-04,PRESENT,32
Amherstia nobilis,8.724434,77.024781,2020-12-16,PRESENT,60
Amherstia nobilis,12.94836,77.585663,2014-03-02,PRESENT,26
Amherstia nobilis,18.311575,73.464043,2015-12-17,PRESENT,26
Amherstia nobilis,18.311577,73.464043,2015-12-17,PRESENT,92
Ammomanes phoenicura,12.720015,77.564552,2011-09-18,PRESENT,6
Ammomanes phoenicura,15.335013,76.460024,2019-03-19,PRESENT,89
Ammomanes phoenicura,22.505125,81.778694,2016-06-01,PRESENT,125
Amnirana nicobariensis,8.298139,93.097832,2003-03-14,PRESENT,64
Amolops assamensis,26.572229,93.419357,2009-11-10,PRESENT,118
Amorphophallus bulbifer,26.919928,92.828293,2016-05-23,PRESENT,22
Amorphophallus commutatus,16.935303,73.803749,2013-06-01,PRESENT,124
Amorphophallus paeoniifolius,9.502196,76.369026,2012-12-06,PRESENT,159
Amorphophallus paeoniifolius,10.97227,76.154471,2020-09-19,PRESENT,32
Amorphophallus paeoniifolius,22.7782,87.9655,2022-04-30,PRESENT,79
Amorphophallus paeoniifolius,22.8747,87.797543,2023-04-26,PRESENT,77
Amorphophallus sylvaticus,12.187798,75.799828,2012-11-13,PRESENT,99
Ampelocissus tomentosa,8.709838,77.129105,2014-04-19,PRESENT,62
Amphiesma stolatum,8.667449,77.40995,2020-08-07,PRESENT,124
Amphiesma stolatum,13.91756,75.59133,2021-11-15,PRESENT,110
Amphiesma stolatum,22.247774,88.144073,2018-10-08,PRESENT,147
Amphiesma stolatum,22.988746,87.006786,2020-08-09,PRESENT,117
Amphiesma stolatum,23.499538,87.305344,2011-10-02,PRESENT,18
Amphiesma stolatum,25.605965,85.881982,2021-08-10,PRESENT,95
Amphiesma stolatum,26.335686,89.445854,2016-09-23,PRESENT,170
Ampittia dioscorides,8.803958,76.701182,2021-09-01,PRESENT,12
Ampittia dioscorides,9.225283,76.540153,2020-09-15,PRESENT,193
Ampittia dioscorides,12.237964,76.3349,2020-11-26,PRESENT,168
Ampittia dioscorides,12.3081,77.1278,2021-11-05,PRESENT,127
Ampittia dioscorides,14.966667,74.705833,2019-11-17,PRESENT,175
Ampittia dioscorides,22.606142,88.476148,2020-10-16,PRESENT,44
Ampittia dioscorides,22.681862,88.321679,2020-11-03,PRESENT,81
Ampittia dioscorides,22.724756,88.478935,2022-09-06,PRESENT,202
Ampittia dioscorides,22.767428,88.388346,2022-07-31,PRESENT,67
Ampittia dioscorides,22.947875,88.543706,2022-08-02,PRESENT,47
Ampittia dioscorides,23.590192,87.214904,2019-10-02,PRESENT,8
Ampittia dioscorides,23.688864,86.966064,2019-01-23,PRESENT,100
Ampulex compressa,8.549448,76.973816,2012-06-20,PRESENT,202
Amyciaea forticeps,12.223098,76.626765,2019-08-09,PRESENT,46
Amyna punctum,25.612099,91.897713,2013-06-03,PRESENT,210
Anacardium occidentale,8.759837,76.782697,2020-10-07,PRESENT,55
Anacardium occidentale,9.529541,76.313071,2020-09-16,PRESENT,102
Anacardium occidentale,9.952157,76.98072,2020-11-19,PRESENT,17
Anacardium occidentale,20.0152,85.4485,2024-02-05,PRESENT,185
Anacardium occidentale,20.1879,85.4333,2024-03-30,PRESENT,184
Anacardium occidentale,20.188,85.4331,2024-03-30,PRESENT,151
Anacardium occidentale,27.081018,95.178619,2018-02-02,PRESENT,97
Anaciaeschna jaspidea,22.734271,77.738071,2020-07-19,PRESENT,24
Ananas comosus,10.184735,76.242119,2021-02-06,PRESENT,75
Ananas comosus,12.149067,75.940521,2015-06-25,PRESENT,142
Ananas comosus,13.166414,74.871181,2018-06-10,PRESENT,90
Ananas comosus,24.687277,92.753342,2018-03-12,PRESENT,65
Ananas comosus,25.181004,93.010925,2018-02-20,PRESENT,146
Anaphalis lawii,11.410204,76.695032,2022-08-06,PRESENT,130
Anaphalis neelgerryana,11.428046,76.560379,2008-09-08,PRESENT,125
Anaphyllum wightii,8.4875,76.952499,2014-08-17,PRESENT,86
Anas acuta,15.045639,76.207353,2021-12-24,PRESENT,77
Anas acuta,23.461821,71.287421,2020-12-31,PRESENT,140
Anas acuta,23.860087,86.894273,2022-01-22,PRESENT,184
Anas acuta,25.199998,75.788745,2022-02-01,PRESENT,187
Anas acuta,26.582081,93.174362,2013-12-21,PRESENT,35
Anas acuta,28.52673,77.575363,2023-05-01,PRESENT,153
Anas crecca,28.52673,77.575363,2022-01-06,PRESENT,21
Anas platyrhynchos,22.544808,88.342558,2023-06-01,PRESENT,67
Anas poecilorhyncha,8.491453,77.745468,2015-01-26,PRESENT,78
Anas poecilorhyncha,8.519806,76.907347,2021-09-25,PRESENT,76
Anas poecilorhyncha,11.003582,76.936218,2016-11-03,PRESENT,173
Anas poecilorhyncha,11.404806,76.712326,2020-01-04,PRESENT,54
Anas poecilorhyncha,11.491604,76.733652,2023-11-23,PRESENT,11
Anas poecilorhyncha,12.171582,76.755157,2015-02-14,PRESENT,210
Anas poecilorhyncha,12.251444,76.657104,2015-08-29,PRESENT,29
Anas poecilorhyncha,12.303066,76.673393,2013-08-10,PRESENT,110
Anas poecilorhyncha,12.418785,76.710646,2020-10-03,PRESENT,180
Anas poecilorhyncha,12.491866,77.087257,2013-03-16,PRESENT,85
Anas poecilorhyncha,13.070292,77.769526,2019-02-12,PRESENT,210
Anas poecilorhyncha,14.361317,75.890611,2021-02-20,PRESENT,158
Anas poecilorhyncha,18.249109,74.798599,2018-09-25,PRESENT,160
Anas poecilorhyncha,27.177309,77.519897,2013-11-13,PRESENT,75
Anastomus oscitans,8.552787,76.976007,2020-04-03,PRESENT,32
Anastomus oscitans,12.166693,76.739426,2018-02-17,PRESENT,23
Anastomus oscitans,12.251444,76.657104,2015-08-29,PRESENT,138
Anastomus oscitans,12.425021,76.653542,2009-05-17,PRESENT,107
Anastomus oscitans,12.500939,77.794189,2010-03-13,PRESENT,181
Anastomus oscitans,13.032692,77.604919,2013-05-05,PRESENT,115
Anastomus oscitans,14.010375,75.435929,2022-03-13,PRESENT,172
Anastomus oscitans,14.351889,75.739738,2012-04-27,PRESENT,200
Anastomus oscitans,14.361317,75.890611,2021-02-20,PRESENT,15
Anastomus oscitans,16.699495,74.197388,2013-01-26,PRESENT,159
Anastomus oscitans,17.330156,78.391914,2013-03-25,PRESENT,47
Anastomus oscitans,18.22167,74.866241,2018-12-21,PRESENT,63
Anastomus oscitans,18.221949,74.8647,2018-09-25,PRESENT,2
Anastomus oscitans,18.248793,74.798508,2018-11-20,PRESENT,33
Anastomus oscitans,18.284622,74.755539,2019-02-13,PRESENT,200
Anastomus oscitans,18.30172,74.783195,2017-11-16,PRESENT,117
Anastomus oscitans,18.4564,73.8086,2021-02-06,PRESENT,112
Anastomus oscitans,22.424225,88.285942,2018-02-26,PRESENT,151
Anastomus oscitans,22.75782,77.739601,2013-12-31,PRESENT,93
Anastomus oscitans,23.615273,88.119278,2014-08-18,PRESENT,177
Anastomus oscitans,23.654371,88.109001,2023-07-22,PRESENT,152
Anastomus oscitans,25.2293,75.8423,2024-05-09,PRESENT,159
Anastomus oscitans,25.273314,85.455826,2018-07-18,PRESENT,11
